"subject";"product";"rep";"Energizing";"Familiarity";"Liking";"Relaxing";"Wanting"
"2717";"S085";"O6";"1";1;1;1;1;1
"2718";"S085";"O7";"1";5;5;4;4;4
"2719";"S085";"O8";"1";4;4;4;4;4
"2720";"S085";"O9";"1";1;1;1;1;1
"2721";"S086";"I11a";"1";1;2;1;1;1
"2722";"S086";"I11b";"1";3;2;2;3;2
"2723";"S086";"I12a";"1";5;5;5;5;3
"2724";"S086";"I12b";"1";5;4;4;4;3
"2725";"S086";"I1N";"1";5;5;5;5;3
"2726";"S086";"I21a";"1";1;1;1;1;1
"2727";"S086";"I21b";"1";2;3;3;2;1
"2728";"S086";"I22a";"1";4;5;5;4;3
"2729";"S086";"I22b";"1";4;3;5;4;3
"2730";"S086";"I2N";"1";3.5;5;5;3;2.5
"2731";"S086";"I31a";"1";3;2;3;2;3
"2732";"S086";"I31b";"1";2;4;2;2;2
"2733";"S086";"I32a";"1";5;4;5;5;4
"2734";"S086";"I32b";"1";5;4;5;5;3
"2735";"S086";"I3N";"1";5;5;5;5;3.5
"2736";"S086";"I41a";"1";2;4;1;1;1
"2737";"S086";"I41b";"1";3;4;2;3;2
"2738";"S086";"I42a";"1";5;5;5;5;4
"2739";"S086";"I42b";"1";4;3;3;4;3
"2740";"S086";"I4N";"1";5;5;4.5;4.5;3.5
"2741";"S086";"O1";"1";3;4;4;3;3
"2742";"S086";"O10";"1";5;4;5;5;4
"2743";"S086";"O11";"1";2;2;3;2;2
"2744";"S086";"O12";"1";4;3;4;5;4
"2745";"S086";"O2";"1";5;3;5;5;4
"2746";"S086";"O3";"1";4;3;5;4;4
"2747";"S086";"O4";"1";2;1;1;1;2
"2748";"S086";"O5";"1";4;4;4;4;3
"2749";"S086";"O6";"1";3;3;4;3;3
"2750";"S086";"O7";"1";5;4;5;5;5
"2751";"S086";"O8";"1";5;4;5;5;4
"2752";"S086";"O9";"1";1;2;1;1;1
"2753";"S087";"I11a";"1";1;1;1;1;1
"2754";"S087";"I11b";"1";1;5;5;1;1
"2755";"S087";"I12a";"1";4;5;5;4;5
"2756";"S087";"I12b";"1";2;5;5;2;1
"2757";"S087";"I1N";"1";2;5;5;2;1
"2758";"S087";"I21a";"1";1;1;2;1;1
"2759";"S087";"I21b";"1";3;3;4;3;3
"2760";"S087";"I22a";"1";3;2;4;3;4
"2761";"S087";"I22b";"1";2;1;2;2;2
"2762";"S087";"I2N";"1";2.5;2.5;2.5;2.5;2.5
"2763";"S087";"I31a";"1";3;3;3;3;3
"2764";"S087";"I31b";"1";1;3;3;1;1
"2765";"S087";"I32a";"1";3;3;4;3;4
"2766";"S087";"I32b";"1";3;3;4;3;4
"2767";"S087";"I3N";"1";3.5;5;5;3.5;5
"2768";"S087";"I41a";"1";1;1;1;1;1
"2769";"S087";"I41b";"1";1;3;1;1;1
"2770";"S087";"I42a";"1";1;5;2;1;1
"2771";"S087";"I42b";"1";1;1;1;1;1
"2772";"S087";"I4N";"1";2.5;4;3;2.5;3
"2773";"S087";"O1";"1";1;2;2;1;2
"2774";"S087";"O10";"1";4;5;5;4;5
"2775";"S087";"O11";"1";2;4;4;2;2
"2776";"S087";"O12";"1";1;4;1;1;1
"2777";"S087";"O2";"1";4;5;5;3;5
"2778";"S087";"O3";"1";1;5;4;1;1
"2779";"S087";"O4";"1";3;5;3;3;4
"2780";"S087";"O5";"1";4;2;4;4;4
"2781";"S087";"O6";"1";1;3;2;1;2
"2782";"S087";"O7";"1";3;4;4;3;4
"2783";"S087";"O8";"1";4;5;5;4;5
"2784";"S087";"O9";"1";1;2;1;1;1
"2785";"S088";"I11a";"1";1;1;1;1;1
"2786";"S088";"I11b";"1";5;1;1;1;1
"2787";"S088";"I12a";"1";4;5;5;4;4
"2788";"S088";"I12b";"1";1;1;1;1;1
"2789";"S088";"I1N";"1";3.5;5;4;2;4
"2790";"S088";"I21a";"1";1;1;1;1;1
"2791";"S088";"I21b";"1";2;2;3;2;3
"2792";"S088";"I22a";"1";1;1;1;1;1
"2793";"S088";"I22b";"1";1;2;2;1;2
"2794";"S088";"I2N";"1";2;3;3;3;3
"2795";"S088";"I31a";"1";1;1;1;1;1
"2796";"S088";"I31b";"1";1;1;1;1;1
"2797";"S088";"I32a";"1";2;3;4;2;2
"2798";"S088";"I32b";"1";2;3;4;2;2
"2799";"S088";"I3N";"1";2;3;4;2;1.5
"2800";"S088";"I41a";"1";1;1;1;1;1
"2801";"S088";"I41b";"1";1;1;1;1;1
"2802";"S088";"I42a";"1";1;3;4;1;1
"2803";"S088";"I42b";"1";4;1;3;3;3
"2804";"S088";"I4N";"1";1;3.5;3;1.5;1
"2805";"S088";"O1";"1";1;2;2;1;2
"2806";"S088";"O10";"1";4;4;5;4;4
"2807";"S088";"O11";"1";3;3;4;5;1
"2808";"S088";"O12";"1";3;3;3;3;3
"2809";"S088";"O2";"1";1;5;2;1;1
"2810";"S088";"O3";"1";3;5;5;3;4
"2811";"S088";"O4";"1";1;5;1;1;1
"2812";"S088";"O5";"1";4;4;4;2;2
"2813";"S088";"O6";"1";1;1;1;1;1
"2814";"S088";"O7";"1";3;3;4;3;2
"2815";"S088";"O8";"1";2;5;5;5;1
"2816";"S088";"O9";"1";1;2;1;1;1
"2817";"S089";"I11a";"1";1;1;1;1;1
"2818";"S089";"I11b";"1";1;1;1;1;1
"2819";"S089";"I12a";"1";5;5;5;5;5
"2820";"S089";"I12b";"1";3;4;2;3;2
"2821";"S089";"I1N";"1";5;5;5;4.5;4.5
"2822";"S089";"I21a";"1";1;1;1;1;1
"2823";"S089";"I21b";"1";2;2;3;2;2
"2824";"S089";"I22a";"1";3;4;4;3;3
"2825";"S089";"I22b";"1";3;4;4;4;4
"2826";"S089";"I2N";"1";3.5;4.5;4;3.5;3.5
"2827";"S089";"I31a";"1";1;1;1;1;1
"2828";"S089";"I31b";"1";1;1;1;1;1
"2829";"S089";"I32a";"1";5;5;5;5;5
"2830";"S089";"I32b";"1";5;5;5;5;5
"2831";"S089";"I3N";"1";5;5;5;5;5
"2832";"S089";"I41a";"1";1;1;1;1;1
"2833";"S089";"I41b";"1";2;4;2;2;2
"2834";"S089";"I42a";"1";5;5;5;5;5
"2835";"S089";"I42b";"1";5;5;5;5;5
"2836";"S089";"I4N";"1";5;5;5;5;5
"2837";"S089";"O1";"1";1;3;2;1;2
"2838";"S089";"O10";"1";5;4;5;4;5
"2839";"S089";"O11";"1";5;5;5;5;5
"2840";"S089";"O12";"1";5;5;5;5;5
"2841";"S089";"O2";"1";5;5;5;4;5
"2842";"S089";"O3";"1";4;4;5;3;5
"2843";"S089";"O4";"1";3;4;4;2;4
"2844";"S089";"O5";"1";2;5;4;3;4
"2845";"S089";"O6";"1";1;1;1;1;1
"2846";"S089";"O7";"1";5;5;5;5;5
"2847";"S089";"O8";"1";5;5;5;5;5
"2848";"S089";"O9";"1";1;1;1;1;1
"2849";"S090";"I11a";"1";1;1;1;1;1
"2850";"S090";"I11b";"1";1;1;1;1;1
"2851";"S090";"I12a";"1";4;5;5;5;5
"2852";"S090";"I12b";"1";1;1;3;1;3
"2853";"S090";"I1N";"1";4;5;5;5;5
"2854";"S090";"I21a";"1";1;1;1;1;1
"2855";"S090";"I21b";"1";1;1;2;1;1
"2856";"S090";"I22a";"1";2;4;5;4;5
"2857";"S090";"I22b";"1";2;3;4;2;4
"2858";"S090";"I2N";"1";1.5;2.5;3.5;2;3.5
"2859";"S090";"I31a";"1";1;1;2;1;2
"2860";"S090";"I31b";"1";1;2;2;1;2
"2861";"S090";"I32a";"1";4;4;5;4;5
"2862";"S090";"I32b";"1";3;4;5;5;5
"2863";"S090";"I3N";"1";4.5;5;5;4.5;5
"2864";"S090";"I41a";"1";1;2;3;1;3
"2865";"S090";"I41b";"1";1;4;4;1;2
"2866";"S090";"I42a";"1";1;3;4;1;3
"2867";"S090";"I42b";"1";1;1;3;1;2
"2868";"S090";"I4N";"1";3.5;5;5;3.5;4.5
"2869";"S090";"O1";"1";1;1;1;1;1
"2870";"S090";"O10";"1";1;1;3;1;2
"2871";"S090";"O11";"1";3;4;5;4;5
"2872";"S090";"O12";"1";3;3;4;3;4
"2873";"S090";"O2";"1";3;3;4;4;3
"2874";"S090";"O3";"1";2;4;5;5;5
"2875";"S090";"O4";"1";1;3;2;1;1
"2876";"S090";"O5";"1";3;2;3;2;3
"2877";"S090";"O6";"1";2;3;4;3;4
"2878";"S090";"O7";"1";5;5;5;3;5
"2879";"S090";"O8";"1";4;4;5;5;5
"2880";"S090";"O9";"1";1;1;1;1;1
"2881";"S091";"I11a";"1";1;1;1;1;1
"2882";"S091";"I11b";"1";1;1;1;1;1
"2883";"S091";"I12a";"1";5;5;5;5;5
"2884";"S091";"I12b";"1";1;1;1;1;1
"2885";"S091";"I1N";"1";3.5;5;5;4;3.5
"2886";"S091";"I21a";"1";2;2;2;2;2
"2887";"S091";"I21b";"1";1;1;1;1;1
"2888";"S091";"I22a";"1";4;5;5;3;4
"2889";"S091";"I22b";"1";5;4;5;5;5
"2890";"S091";"I2N";"1";3.5;5;4;3.5;2.5
"2891";"S091";"I31a";"1";2;2;2;2;2
"2892";"S091";"I31b";"1";2;3;3;2;2
"2893";"S091";"I32a";"1";3;3;3;3;3
"2894";"S091";"I32b";"1";3;3;3;3;3
"2895";"S091";"I3N";"1";4;5;5;4;5
"2896";"S091";"I41a";"1";1;1;1;1;1
"2897";"S091";"I41b";"1";1;1;1;1;1
"2898";"S091";"I42a";"1";5;5;5;3;5
"2899";"S091";"I42b";"1";1;1;1;1;1
"2900";"S091";"I4N";"1";3.5;4.5;3.5;3.5;3.5
"2901";"S091";"O1";"1";5;5;5;3;5
"2902";"S091";"O10";"1";5;5;5;5;5
"2903";"S091";"O11";"1";1;1;1;1;1
"2904";"S091";"O12";"1";4;5;5;5;5
"2905";"S091";"O2";"1";1;1;1;1;1
"2906";"S091";"O3";"1";5;5;5;5;5
"2907";"S091";"O4";"1";3;4;3;3;3
"2908";"S091";"O5";"1";2;3;2;2;2
"2909";"S091";"O6";"1";1;2;2;1;2
"2910";"S091";"O7";"1";5;5;5;5;5
"2911";"S091";"O8";"1";5;5;5;4;5
"2912";"S091";"O9";"1";1;1;1;1;1
"2913";"S092";"I11a";"1";1;1;1;1;1
"2914";"S092";"I11b";"1";1;1;1;1;1
"2915";"S092";"I12a";"1";5;5;5;5;5
"2916";"S092";"I12b";"1";5;5;5;5;5
"2917";"S092";"I1N";"1";5;5;5;5;5
"2918";"S092";"I21a";"1";1;1;2;1;1
"2919";"S092";"I21b";"1";1;2;3;1;2
"2920";"S092";"I22a";"1";5;5;5;5;5
"2921";"S092";"I22b";"1";5;5;5;5;5
"2922";"S092";"I2N";"1";5;5;5;5;5
"2923";"S092";"I31a";"1";1;1;1;1;1
"2924";"S092";"I31b";"1";1;4;1;1;1
"2925";"S092";"I32a";"1";5;5;5;5;5
"2926";"S092";"I32b";"1";5;5;5;5;5
"2927";"S092";"I3N";"1";5;5;5;5;5
"2928";"S092";"I41a";"1";1;1;1;1;1
"2929";"S092";"I41b";"1";3;5;3;3;3
"2930";"S092";"I42a";"1";5;5;5;5;5
"2931";"S092";"I42b";"1";5;5;5;5;5
"2932";"S092";"I4N";"1";5;5;5;5;5
"2933";"S092";"O1";"1";1;2;2;1;1
"2934";"S092";"O10";"1";3;3;5;3;3
"2935";"S092";"O11";"1";2;2;3;2;3
"2936";"S092";"O12";"1";2;2;2;2;2
"2937";"S092";"O2";"1";5;5;5;5;5
"2938";"S092";"O3";"1";5;5;5;5;5
"2939";"S092";"O4";"1";1;1;1;1;1
"2940";"S092";"O5";"1";2;2;3;2;2
"2941";"S092";"O6";"1";2;4;4;2;1
"2942";"S092";"O7";"1";5;5;5;5;5
"2943";"S092";"O8";"1";5;5;5;5;5
"2944";"S092";"O9";"1";3;3;3;3;3
"2945";"S093";"I11a";"1";1;1;1;1;1
"2946";"S093";"I11b";"1";4;2;3;3;3
"2947";"S093";"I12a";"1";4;5;5;4;5
"2948";"S093";"I12b";"1";1;1;2;1;2
"2949";"S093";"I1N";"1";4;5;4.5;4;4.5
"2950";"S093";"I21a";"1";1;2;2;1;1
"2951";"S093";"I21b";"1";2;3;3;2;3
"2952";"S093";"I22a";"1";3;3;4;3;3
"2953";"S093";"I22b";"1";4;3;5;4;5
"2954";"S093";"I2N";"1";3;3.5;3.5;3.5;3.5
"2955";"S093";"I31a";"1";3;4;4;3;4
"2956";"S093";"I31b";"1";1;4;4;1;2
"2957";"S093";"I32a";"1";5;5;5;5;5
"2958";"S093";"I32b";"1";5;5;5;5;5
"2959";"S093";"I3N";"1";5;5;5;5;5
"2960";"S093";"I41a";"1";1;4;4;1;1
"2961";"S093";"I41b";"1";1;4;4;1;1
"2962";"S093";"I42a";"1";3;4;4;3;3
"2963";"S093";"I42b";"1";5;5;5;5;5
"2964";"S093";"I4N";"1";2.5;4;4;2.5;2
"2965";"S093";"O1";"1";4;4;4;3;4
"2966";"S093";"O10";"1";5;3;4;4;4
"2967";"S093";"O11";"1";5;4;4;4;4
"2968";"S093";"O12";"1";4;4;4;4;4
"2969";"S093";"O2";"1";5;5;5;5;5
"2970";"S093";"O3";"1";5;5;5;5;5
"2971";"S093";"O4";"1";3;4;4;3;4
"2972";"S093";"O5";"1";5;4;4;4;4
"2973";"S093";"O6";"1";1;1;1;1;1
"2974";"S093";"O7";"1";5;4;4;4;4
"2975";"S093";"O8";"1";5;5;5;5;5
"2976";"S093";"O9";"1";2;1;2;1;2
"2977";"S094";"I11a";"1";5;1;1;1;1
"2978";"S094";"I11b";"1";1;1;1;1;1
"2979";"S094";"I12a";"1";5;5;5;1;5
"2980";"S094";"I12b";"1";1;1;1;1;1
"2981";"S094";"I1N";"1";1;2;2;1;2
"2982";"S094";"I21a";"1";1;1;1;1;1
"2983";"S094";"I21b";"1";1;3;3;1;3
"2984";"S094";"I22a";"1";1;4;4;3;4
"2985";"S094";"I22b";"1";5;5;5;5;5
"2986";"S094";"I2N";"1";1.5;1.5;2.5;2;1.5
"2987";"S094";"I31a";"1";1;1;1;1;1
"2988";"S094";"I31b";"1";1;1;1;1;1
"2989";"S094";"I32a";"1";1;2;1;1;1
"2990";"S094";"I32b";"1";2;4;5;4;4
"2991";"S094";"I3N";"1";3;3.5;3.5;2;3.5
"2992";"S094";"I41a";"1";1;1;1;1;1
"2993";"S094";"I41b";"1";1;1;1;1;1
"2994";"S094";"I42a";"1";5;5;5;5;5
"2995";"S094";"I42b";"1";5;2;5;1;5
"2996";"S094";"I4N";"1";1;2;1;1;1
"2997";"S094";"O1";"1";5;5;5;5;5
"2998";"S094";"O10";"1";5;5;5;1;5
"2999";"S094";"O11";"1";5;5;5;1;5
"3000";"S094";"O12";"1";5;5;5;5;5
"3001";"S094";"O2";"1";5;5;5;1;5
"3002";"S094";"O3";"1";5;5;5;1;5
"3003";"S094";"O4";"1";5;4;5;3;5
"3004";"S094";"O5";"1";3;2;1;1;1
"3005";"S094";"O6";"1";5;5;5;2;5
"3006";"S094";"O7";"1";5;5;5;1;5
"3007";"S094";"O8";"1";5;5;5;1;5
"3008";"S094";"O9";"1";1;2;4;1;3
"3009";"S095";"I11a";"1";4;1;1;1;1
"3010";"S095";"I11b";"1";3;1;1;1;1
"3011";"S095";"I12a";"1";1;5;5;1;5
"3012";"S095";"I12b";"1";1;1;2;1;2
"3013";"S095";"I1N";"1";1;5;4;1.5;2.5
"3014";"S095";"I21a";"1";1;2;5;2;2
"3015";"S095";"I21b";"1";1;2;4;1;2
"3016";"S095";"I22a";"1";2;4;5;4;5
"3017";"S095";"I22b";"1";3;3;4;2;5
"3018";"S095";"I2N";"1";1.5;1;3;4;3
"3019";"S095";"I31a";"1";1;2;3;1;4
"3020";"S095";"I31b";"1";2;1;2;1;1
"3021";"S095";"I32a";"1";2;3;5;4;5
"3022";"S095";"I32b";"1";3;2;5;1;5
"3023";"S095";"I3N";"1";2;5;5;4;5
"3024";"S095";"I41a";"1";1;4;1;1;1
"3025";"S095";"I41b";"1";1;3;1;1;1
"3026";"S095";"I42a";"1";2;4;4;3;3
"3027";"S095";"I42b";"1";2;2;4;4;3
"3028";"S095";"I4N";"1";1;4;3;1.5;3
"3029";"S095";"O1";"1";4;3;3;1;4
"3030";"S095";"O10";"1";2;3;5;5;4
"3031";"S095";"O11";"1";2;1;3;4;2
"3032";"S095";"O12";"1";1;4;5;4;5
"3033";"S095";"O2";"1";4;4;2;1;5
"3034";"S095";"O3";"1";1;2;4;4;4
"3035";"S095";"O4";"1";4;4;1;1;1
"3036";"S095";"O5";"1";3;4;5;3;5
"3037";"S095";"O6";"1";1;1;2;1;2
"3038";"S095";"O7";"1";5;4;4;1;2
"3039";"S095";"O8";"1";4;5;4;3;3
"3040";"S095";"O9";"1";2;2;2;1;1
"3041";"S096";"I11a";"1";1;1;1;1;1
"3042";"S096";"I11b";"1";1;1;1;1;1
"3043";"S096";"I12a";"1";3;5;5;5;5
"3044";"S096";"I12b";"1";2;2;3;2;2
"3045";"S096";"I1N";"1";3;5;3.5;3;3
"3046";"S096";"I21a";"1";1;2;2;1;1
"3047";"S096";"I21b";"1";3;3;3;3;3
"3048";"S096";"I22a";"1";3;5;4;4;4
"3049";"S096";"I22b";"1";3;2;5;4;5
"3050";"S096";"I2N";"1";2.5;3;3;2.5;3.5
"3051";"S096";"I31a";"1";1;1;1;1;1
"3052";"S096";"I31b";"1";1;2;1;1;1
"3053";"S096";"I32a";"1";4;5;5;5;5
"3054";"S096";"I32b";"1";3;4;4;4;5
"3055";"S096";"I3N";"1";4;5;5;5;4.5
"3056";"S096";"I41a";"1";1;2;1;1;1
"3057";"S096";"I41b";"1";1;3;2;1;1
"3058";"S096";"I42a";"1";4;5;5;3;5
"3059";"S096";"I42b";"1";1;5;2;2;2
"3060";"S096";"I4N";"1";3.5;5;4.5;3.5;4.5
"3061";"S096";"O1";"1";2;5;5;4;5
"3062";"S096";"O10";"1";3;5;5;4;3
"3063";"S096";"O11";"1";2;2;2;2;2
"3064";"S096";"O12";"1";2;5;5;4;4
"3065";"S096";"O2";"1";3;4;4;3;3
"3066";"S096";"O3";"1";3;5;5;4;4
"3067";"S096";"O4";"1";3;4;3;3;4
"3068";"S096";"O5";"1";4;4;4;4;4
"3069";"S096";"O6";"1";1;1;1;1;1
"3070";"S096";"O7";"1";3;4;4;3;3
"3071";"S096";"O8";"1";5;5;5;4;5
"3072";"S096";"O9";"1";1;2;1;1;1
"3073";"S097";"I11a";"1";1;1;1;1;1
"3074";"S097";"I11b";"1";1;1;1;1;1
"3075";"S097";"I12a";"1";4;5;5;4;5
"3076";"S097";"I12b";"1";3;2;4;3;5
"3077";"S097";"I1N";"1";4.5;5;5;4.5;5
"3078";"S097";"I21a";"1";1;1;1;1;1
"3079";"S097";"I21b";"1";1;1;1;1;1
"3080";"S097";"I22a";"1";2;3;3;2;2
"3081";"S097";"I22b";"1";3;3;3;3;3
"3082";"S097";"I2N";"1";1;3;3;1;1
"3083";"S097";"I31a";"1";1;1;2;1;1
"3084";"S097";"I31b";"1";1;2;2;1;2
"3085";"S097";"I32a";"1";3;4;4;3;4
"3086";"S097";"I32b";"1";4;4;4;4;4
"3087";"S097";"I3N";"1";3;3.5;3.5;3;3.5
"3088";"S097";"I41a";"1";1;1;1;1;1
"3089";"S097";"I41b";"1";1;2;2;1;1
"3090";"S097";"I42a";"1";3;3;4;3;3
"3091";"S097";"I42b";"1";4;3;4;4;4
"3092";"S097";"I4N";"1";1.5;3;3.5;1.5;2
"3093";"S097";"O1";"1";3;3;3;3;3
"3094";"S097";"O10";"1";1;2;1;1;1
"3095";"S097";"O11";"1";3;4;4;3;3
"3096";"S097";"O12";"1";2;2;2;2;2
"3097";"S097";"O2";"1";3;4;4;3;4
"3098";"S097";"O3";"1";4;3;5;4;3
"3099";"S097";"O4";"1";1;1;1;1;1
"3100";"S097";"O5";"1";4;4;4;3;4
"3101";"S097";"O6";"1";3;3;3;3;1
"3102";"S097";"O7";"1";3;4;4;3;4
"3103";"S097";"O8";"1";4;5;5;4;5
"3104";"S097";"O9";"1";1;2;2;1;1
"3105";"S098";"I11a";"1";1;1;1;1;1
"3106";"S098";"I11b";"1";1;1;1;1;1
"3107";"S098";"I12a";"1";4;5;5;5;5
"3108";"S098";"I12b";"1";1;2;2;1;2
"3109";"S098";"I1N";"1";2;3.5;3;2;2.5
"3110";"S098";"I21a";"1";1;1;1;1;1
"3111";"S098";"I21b";"1";1;1;2;1;1
"3112";"S098";"I22a";"1";1;1;2;2;2
"3113";"S098";"I22b";"1";1;1;3;2;2
"3114";"S098";"I2N";"1";1;1;1.5;1.5;1
"3115";"S098";"I31a";"1";2;3;2;2;2
"3116";"S098";"I31b";"1";1;2;1;1;1
"3117";"S098";"I32a";"1";3;5;5;5;5
"3118";"S098";"I32b";"1";4;4;5;4;5
"3119";"S098";"I3N";"1";2;4.5;4.5;4;4
"3120";"S098";"I41a";"1";1;1;1;1;1
"3121";"S098";"I41b";"1";1;1;1;1;1
"3122";"S098";"I42a";"1";3;2;3;3;3
"3123";"S098";"I42b";"1";1;1;1;1;1
"3124";"S098";"I4N";"1";2.5;2;2;1.5;2
"3125";"S098";"O1";"1";3;4;4;4;4
"3126";"S098";"O10";"1";4;2;4;2;4
"3127";"S098";"O11";"1";2;3;4;4;3
"3128";"S098";"O12";"1";4;2;4;4;5
"3129";"S098";"O2";"1";5;3;4;3;5
"3130";"S098";"O3";"1";4;2;4;4;4
"3131";"S098";"O4";"1";3;1;2;1;2
"3132";"S098";"O5";"1";4;3;2;1;2
"3133";"S098";"O6";"1";4;4;4;5;4
"3134";"S098";"O7";"1";4;2;3;2;3
"3135";"S098";"O8";"1";4;1;2;2;2
"3136";"S098";"O9";"1";1;1;1;1;1
"3137";"S099";"I11a";"1";1;1;1;1;1
"3138";"S099";"I11b";"1";1;1;1;1;1
"3139";"S099";"I12a";"1";2;5;5;5;5
"3140";"S099";"I12b";"1";1;1;3;1;1
"3141";"S099";"I1N";"1";2.5;5;5;5;5
"3142";"S099";"I21a";"1";1;1;1;1;1
"3143";"S099";"I21b";"1";1;1;1;1;1
"3144";"S099";"I22a";"1";1;5;5;5;5
"3145";"S099";"I22b";"1";3;4;5;3;5
"3146";"S099";"I2N";"1";2;2;3.5;2.5;3.5
"3147";"S099";"I31a";"1";4;4;5;4;5
"3148";"S099";"I31b";"1";1;2;3;2;3
"3149";"S099";"I32a";"1";4;5;5;4;5
"3150";"S099";"I32b";"1";3;4;5;5;5
"3151";"S099";"I3N";"1";3;5;5;5;5
"3152";"S099";"I41a";"1";1;1;1;1;1
"3153";"S099";"I41b";"1";1;2;2;2;1
"3154";"S099";"I42a";"1";1;2;2;2;2
"3155";"S099";"I42b";"1";2;1;1;2;1
"3156";"S099";"I4N";"1";1;2;1;2;1.5
"3157";"S099";"O1";"1";2;5;5;4;5
"3158";"S099";"O10";"1";3;3;4;4;3
"3159";"S099";"O11";"1";1;2;3;2;3
"3160";"S099";"O12";"1";2;5;5;5;5
"3161";"S099";"O2";"1";2;4;4;4;4
"3162";"S099";"O3";"1";2;3;5;5;5
"3163";"S099";"O4";"1";1;5;1;1;1
"3164";"S099";"O5";"1";3;4;4;3;4
"3165";"S099";"O6";"1";3;5;3;3;5
"3166";"S099";"O7";"1";5;5;5;4;5
"3167";"S099";"O8";"1";5;5;5;4;5
"3168";"S099";"O9";"1";1;2;2;1;2
"3169";"S100";"I11a";"1";2;5;1;1;1
"3170";"S100";"I11b";"1";4;3;2;2;2
"3171";"S100";"I12a";"1";5;5;5;2;5
"3172";"S100";"I12b";"1";3;4;4;4;5
"3173";"S100";"I1N";"1";3;5;4;3.5;4
"3174";"S100";"I21a";"1";2;3;3;2;2
"3175";"S100";"I21b";"1";1;2;2;2;2
"3176";"S100";"I22a";"1";3;5;5;5;4
"3177";"S100";"I22b";"1";3;4;4;3;4
"3178";"S100";"I2N";"1";2;5;4;4;3.5
"3179";"S100";"I31a";"1";3;2;2;1;1
"3180";"S100";"I31b";"1";1;2;1;1;1
"3181";"S100";"I32a";"1";1;5;5;5;5
"3182";"S100";"I32b";"1";2;5;5;5;5
"3183";"S100";"I3N";"1";2.5;5;5;5;5
"3184";"S100";"I41a";"1";1;5;1;1;1
"3185";"S100";"I41b";"1";1;5;2;2;1
"3186";"S100";"I42a";"1";3;4;3;3;4
"3187";"S100";"I42b";"1";3;3;5;3;5
"3188";"S100";"I4N";"1";3.5;5;4;4;3.5
"3189";"S100";"O1";"1";4;3;4;2;4
"3190";"S100";"O10";"1";5;5;5;4;5
"3191";"S100";"O11";"1";3;5;5;5;5
"3192";"S100";"O12";"1";3;5;5;5;5
"3193";"S100";"O2";"1";3;4;3;3;4
"3194";"S100";"O3";"1";2;5;5;4;2
"3195";"S100";"O4";"1";5;5;5;1;5
"3196";"S100";"O5";"1";5;5;5;3;5
"3197";"S100";"O6";"1";4;5;5;2;5
"3198";"S100";"O7";"1";5;5;5;3;4
"3199";"S100";"O8";"1";5;5;5;3;4
"3200";"S100";"O9";"1";3;3;3;2;2
"3201";"S101";"I11a";"1";1;1;1;1;1
"3202";"S101";"I11b";"1";1;1;1;1;1
"3203";"S101";"I12a";"1";5;5;5;5;5
"3204";"S101";"I12b";"1";2;3;2;1;3
"3205";"S101";"I1N";"1";3.5;5;5;4;5
"3206";"S101";"I21a";"1";1;2;1;1;1
"3207";"S101";"I21b";"1";2;3;3;4;3
"3208";"S101";"I22a";"1";2;3;4;3;4
"3209";"S101";"I22b";"1";3;3;3;4;4
"3210";"S101";"I2N";"1";1;2;3;4;2
"3211";"S101";"I31a";"1";3;3;4;3;4
"3212";"S101";"I31b";"1";2;2;3;1;2
"3213";"S101";"I32a";"1";4;5;5;4;4
"3214";"S101";"I32b";"1";3;4;4;4;4
"3215";"S101";"I3N";"1";3.5;5;5;5;4.5
"3216";"S101";"I41a";"1";1;1;1;1;1
"3217";"S101";"I41b";"1";2;5;2;3;2
"3218";"S101";"I42a";"1";4;5;5;5;5
"3219";"S101";"I42b";"1";1;4;4;5;4
"3220";"S101";"I4N";"1";3.5;5;5;5;5
"3221";"S101";"O1";"1";4;2;2;2;3
"3222";"S101";"O10";"1";4;4;5;5;5
"3223";"S101";"O11";"1";4;3;2;1;3
"3224";"S101";"O12";"1";2;4;5;5;4
"3225";"S101";"O2";"1";2;3;4;5;3
"3226";"S101";"O3";"1";3;4;5;4;4
"3227";"S101";"O4";"1";5;2;2;2;3
"3228";"S101";"O5";"1";4;3;4;2;4
"3229";"S101";"O6";"1";2;1;2;1;1
"3230";"S101";"O7";"1";5;3;3;2;3
"3231";"S101";"O8";"1";5;4;5;2;4
"3232";"S101";"O9";"1";3;1;1;1;1
"3233";"S102";"I11a";"1";1;1;1;1;1
"3234";"S102";"I11b";"1";2;1;1;1;1
"3235";"S102";"I12a";"1";5;5;5;5;5
"3236";"S102";"I12b";"1";2;4;2;2;2
"3237";"S102";"I1N";"1";1.5;5;2.5;1.5;2.5
"3238";"S102";"I21a";"1";2;2;3;2;3
"3239";"S102";"I21b";"1";4;3;3;2;2
"3240";"S102";"I22a";"1";3;4;3;4;3
"3241";"S102";"I22b";"1";4;4;4;3;4
"3242";"S102";"I2N";"1";2;3.5;3;3;3
"3243";"S102";"I31a";"1";3;4;4;4;4
"3244";"S102";"I31b";"1";1;3;1;2;1
"3245";"S102";"I32a";"1";2;4;3;3;3
"3246";"S102";"I32b";"1";4;4;4;4;4
"3247";"S102";"I3N";"1";2;4;2.5;3;2.5
"3248";"S102";"I41a";"1";1;4;1;1;1
"3249";"S102";"I41b";"1";1;4;2;1;1
"3250";"S102";"I42a";"1";4;3;3;3;3
"3251";"S102";"I42b";"1";2;3;4;4;4
